"Year","grp","sgrp","variable","value","value_base","diff_base","perc_base","Inflation","Infl2003Base","Infl2013Base","Infl2012Base","czsal_all","czsal_podnik","czsal_nepodnik","czsal_all_2003","czsal_podnik_2003","czsal_nepodnik_2003","phasal_all","phasal_all_2003","realchange","promenna","udaj","zmena","exekutiva","UO"
2011-01-01,"OSS-RO",TRUE,"OPPP_upr2skut",1.06987877293778,1.07527090679196,-0.00539213385418802,0.994985325260705,1.019,1.225685768,1.052627,1.019,24455,24447,24494,16430,16149,17692,31212,21590,0.811778476374301,"OPPP","upr2skut",TRUE,FALSE,FALSE
2011-01-01,"Exekutiva",TRUE,"Zam_uprMinusskut",4343,1918,2425,2.26433785192909,1.019,1.225685768,1.052627,1.019,24455,24447,24494,16430,16149,17692,31212,21590,1.84740486595019,"Zam","uprMinusskut",TRUE,FALSE,FALSE
2011-01-01,"ROPO celkem",TRUE,"AvgSal_upr2skut",0.954909044914341,0.967820654353949,-0.0129116094396081,0.986659088766578,1.019,1.225685768,1.052627,1.019,24455,24447,24494,16430,16149,17692,31212,21590,0.804985351487396,"AvgSal","upr2skut",TRUE,FALSE,FALSE
2011-01-01,"OSS-SS",FALSE,"PlatyOPPP_uprMinusskut",-11552.7699999996,13998.6199999992,-25551.3899999987,-0.825279206093188,1.019,1.225685768,1.052627,1.019,24455,24447,24494,16430,16149,17692,31212,21590,-0.673320379202762,"PlatyOPPP","uprMinusskut",TRUE,TRUE,FALSE
2011-01-01,"SOBCPO",FALSE,"AvgSal_upraveny",26933.729420313,21267.0943102817,5666.63511003123,1.26645083843408,1.019,1.225685768,1.052627,1.019,24455,24447,24494,16430,16149,17692,31212,21590,1.03325898978218,"AvgSal","upraveny",FALSE,FALSE,FALSE
2011-01-01,"OOSS",FALSE,"AvgSal_upraveny",23868.4612823815,20002.0453894057,3866.41589297582,1.19330102585527,1.019,1.225685768,1.052627,1.019,24455,24447,24494,16430,16149,17692,31212,21590,0.973578266966768,"AvgSal","upraveny",FALSE,FALSE,FALSE
2011-01-01,"OSS-SS",FALSE,"Platy_upr2skut",0.997985756022606,1.00114392808881,-0.00315817206619917,0.996845436527565,1.019,1.225685768,1.052627,1.019,24455,24447,24494,16430,16149,17692,31212,21590,0.813296084977928,"Platy","upr2skut",TRUE,TRUE,FALSE
2011-01-01,"St. sprava se SOBCPO",TRUE,"PlatyOPPP_schvaleny",54925600,45150223,9775377,1.21650783430239,1.019,1.225685768,1.052627,1.019,24455,24447,24494,16430,16149,17692,31212,21590,0.992512001087697,"PlatyOPPP","schvaleny",FALSE,FALSE,FALSE
2011-01-01,"SOBCPO",FALSE,"OPPP_upr2skut",1.0368265195092,1.08352442765442,-0.0466979081452255,0.956901840924514,1.019,1.225685768,1.052627,1.019,24455,24447,24494,16430,16149,17692,31212,21590,0.780707311700232,"OPPP","upr2skut",TRUE,FALSE,FALSE
2011-01-01,"PO",FALSE,"Zam_uprMinusskut",2629,9348,-6719,0.281236628155755,1.019,1.225685768,1.052627,1.019,24455,24447,24494,16430,16149,17692,31212,21590,0.229452471015194,"Zam","uprMinusskut",TRUE,FALSE,FALSE
2011-01-01,"OSS-SS",FALSE,"PlatyOPPP_skutecnost",13738780.77,10433738.38,3305042.39,1.31676492831518,1.019,1.225685768,1.052627,1.019,24455,24447,24494,16430,16149,17692,31212,21590,1.07430873613209,"PlatyOPPP","skutecnost",FALSE,TRUE,FALSE
2011-01-01,"OSS-RO",TRUE,"OPPP_upraveny",6157625,4952191,1205434,1.24341427864959,1.019,1.225685768,1.052627,1.019,24455,24447,24494,16430,16149,17692,31212,21590,1.01446415640325,"OPPP","upraveny",FALSE,FALSE,FALSE
2011-01-01,"SOBCPO",FALSE,"Platy_skutecnost",30377731.34,26024547.16,4353184.18,1.16727223544896,1.019,1.225685768,1.052627,1.019,24455,24447,24494,16430,16149,17692,31212,21590,0.952342162994714,"Platy","skutecnost",FALSE,FALSE,FALSE
2011-01-01,"ROPO celkem",TRUE,"AvgSal_upraveny",23326.0980813364,17552.3650227482,5773.73305858818,1.32894331055133,1.019,1.225685768,1.052627,1.019,24455,24447,24494,16430,16149,17692,31212,21590,1.08424471038757,"AvgSal","upraveny",FALSE,FALSE,FALSE
2011-01-01,"OSS-SS",FALSE,"Zam_schvaleny",49746,48837,909,1.01861293691259,1.019,1.225685768,1.052627,1.019,24455,24447,24494,16430,16149,17692,31212,21590,0.831055531120915,"Zam","schvaleny",FALSE,TRUE,FALSE
2011-01-01,"SOBCPO",FALSE,"AvgSal_uprMinusskut",-1756.12065977528,-346.111160342058,-1410.00949943322,5.07386314281146,1.019,1.225685768,1.052627,1.019,24455,24447,24494,16430,16149,17692,31212,21590,4.13961169761373,"AvgSal","uprMinusskut",TRUE,FALSE,FALSE
2011-01-01,"OOSS",FALSE,"AvgSal_uprMinusskut",-1330.38255854965,-216.317000663294,-1114.06555788636,6.1501525745563,1.019,1.225685768,1.052627,1.019,24455,24447,24494,16430,16149,17692,31212,21590,5.01772373892515,"AvgSal","uprMinusskut",TRUE,FALSE,FALSE
2011-01-01,"ROPO celkem",TRUE,"OPPP_upr2skut",0.923731880927177,1.02572190951864,-0.101990028591465,0.900567563542317,1.019,1.225685768,1.052627,1.019,24455,24447,24494,16430,16149,17692,31212,21590,0.734745876189628,"OPPP","upr2skut",TRUE,FALSE,FALSE
2011-01-01,"St. sprava se SOBCPO",TRUE,"PlatyOPPP_skutecnost",54979210.91,45248480.5,9730730.41,1.21505098740277,1.019,1.225685768,1.052627,1.019,24455,24447,24494,16430,16149,17692,31212,21590,0.991323403701927,"PlatyOPPP","skutecnost",FALSE,FALSE,FALSE
2011-01-01,"SOBCPO",FALSE,"OPPP_upraveny",3803369,3400663,402706,1.11841984930586,1.019,1.225685768,1.052627,1.019,24455,24447,24494,16430,16149,17692,31212,21590,0.912484976578317,"OPPP","upraveny",FALSE,FALSE,FALSE
2011-01-01,"ROPO celkem",TRUE,"AvgSal_schvaleny",23230.7742786698,17360.1988005339,5870.57547813595,1.33816291769397,1.019,1.225685768,1.052627,1.019,24455,24447,24494,16430,16149,17692,31212,21590,1.09176670940506,"AvgSal","schvaleny",FALSE,FALSE,FALSE
2011-01-01,"Exekutiva",TRUE,"AvgSal_schvaleny",24722.7332620024,19257.3732097312,5465.3600522712,1.28380610339469,1.019,1.225685768,1.052627,1.019,24455,24447,24494,16430,16149,17692,31212,21590,1.04741862630055,"AvgSal","schvaleny",FALSE,FALSE,FALSE
2011-01-01,"OSS-RO",TRUE,"OPPP_uprMinusskut",402183.21,346662.319999999,55520.8900000006,1.16015842160175,1.019,1.225685768,1.052627,1.019,24455,24447,24494,16430,16149,17692,31212,21590,0.946538217127891,"OPPP","uprMinusskut",TRUE,FALSE,FALSE
2011-01-01,"SOBCPO",FALSE,"Platy_upr2skut",1.0005945032497,1.00055881241316,3.56908365304331e-05,1.00003567090319,1.019,1.225685768,1.052627,1.019,24455,24447,24494,16430,16149,17692,31212,21590,0.815898900853671,"Platy","upr2skut",TRUE,FALSE,FALSE
2011-01-01,"ROPO celkem",TRUE,"AvgSal_uprMinusskut",-1101.46201516352,-583.603603035015,-517.858412128502,1.88734615316868,1.019,1.225685768,1.052627,1.019,24455,24447,24494,16430,16149,17692,31212,21590,1.53982872481936,"AvgSal","uprMinusskut",TRUE,FALSE,FALSE
2011-01-01,"OSS-SS",FALSE,"Zam_skutecnost",47217,47893,-676,0.985885202430418,1.019,1.225685768,1.052627,1.019,24455,24447,24494,16430,16149,17692,31212,21590,0.804353960998605,"Zam","skutecnost",FALSE,TRUE,FALSE
2011-01-01,"OSS-RO",TRUE,"Platy_upraveny",61721321,54213845,7507476,1.13847894389339,1.019,1.225685768,1.052627,1.019,24455,24447,24494,16430,16149,17692,31212,21590,0.928850586028336,"Platy","upraveny",FALSE,FALSE,FALSE
2011-01-01,"OOSS",FALSE,"OPPP_schvaleny",1426171,978807,447364,1.45705026629356,1.019,1.225685768,1.052627,1.019,24455,24447,24494,16430,16149,17692,31212,21590,1.18876330649664,"OPPP","schvaleny",FALSE,FALSE,FALSE
2011-01-01,"ROPO celkem",TRUE,"OPPP_upraveny",7410922,5658902,1752020,1.30960423064404,1.019,1.225685768,1.052627,1.019,24455,24447,24494,16430,16149,17692,31212,21590,1.06846653916931,"OPPP","upraveny",FALSE,FALSE,FALSE
2011-01-01,"St. sprava se SOBCPO",TRUE,"PlatyOPPP_upr2skut",1.01067239926307,1.00685697058932,0.00381542867374729,1.00378944456382,1.019,1.225685768,1.052627,1.019,24455,24447,24494,16430,16149,17692,31212,21590,0.818961491412066,"PlatyOPPP","upr2skut",TRUE,FALSE,FALSE
2011-01-01,"SOBCPO",FALSE,"OPPP_uprMinusskut",135089.95,262143.08,-127053.13,0.515329071436864,1.019,1.225685768,1.052627,1.019,24455,24447,24494,16430,16149,17692,31212,21590,0.420441425437898,"OPPP","uprMinusskut",TRUE,FALSE,FALSE
2011-01-01,"OOSS",FALSE,"OPPP_uprMinusskut",-9572.5,72126.73,-81699.23,-0.132717787150478,1.019,1.225685768,1.052627,1.019,24455,24447,24494,16430,16149,17692,31212,21590,-0.108280434198921,"OPPP","uprMinusskut",TRUE,FALSE,FALSE
2011-01-01,"Exekutiva",TRUE,"AvgSal_skutecnost",26594.2098827629,19965.367844635,6628.84203812791,1.33201702516636,1.019,1.225685768,1.052627,1.019,24455,24447,24494,16430,16149,17692,31212,21590,1.08675246130978,"AvgSal","skutecnost",FALSE,FALSE,FALSE
2011-01-01,"OSS-RO",TRUE,"Platy_schvaleny",61521432,53202495,8318937,1.15636366301994,1.019,1.225685768,1.052627,1.019,24455,24447,24494,16430,16149,17692,31212,21590,0.943442188210134,"Platy","schvaleny",FALSE,FALSE,FALSE
2011-01-01,"SOBCPO",FALSE,"Platy_upraveny",30395791,26039090,4356701,1.16731387310386,1.019,1.225685768,1.052627,1.019,24455,24447,24494,16430,16149,17692,31212,21590,0.952376133899811,"Platy","upraveny",FALSE,FALSE,FALSE
2011-01-01,"ROPO celkem",TRUE,"OPPP_schvaleny",6944892,5117997,1826895,1.35695507441681,1.019,1.225685768,1.052627,1.019,24455,24447,24494,16430,16149,17692,31212,21590,1.10709866251528,"OPPP","schvaleny",FALSE,FALSE,FALSE
2011-01-01,"OSS-SS",FALSE,"Zam_upr2skut",1.04763114979774,1.02440857745391,0.0232225723438348,1.02266924824229,1.019,1.225685768,1.052627,1.019,24455,24447,24494,16430,16149,17692,31212,21590,0.834364953026273,"Zam","upr2skut",TRUE,TRUE,FALSE
2011-01-01,"OSS-RO",TRUE,"Platy_uprMinusskut",161454.019999996,50897.8399999961,110556.18,3.17211928836289,1.019,1.225685768,1.052627,1.019,24455,24447,24494,16430,16149,17692,31212,21590,2.58803632315888,"Platy","uprMinusskut",TRUE,FALSE,FALSE
2011-01-01,"OOSS",FALSE,"OPPP_skutecnost",1424494.5,1252625.27,171869.23,1.13720721920291,1.019,1.225685768,1.052627,1.019,24455,24447,24494,16430,16149,17692,31212,21590,0.927813024261953,"OPPP","skutecnost",FALSE,FALSE,FALSE
2011-01-01,"ROPO celkem",TRUE,"OPPP_uprMinusskut",-611884.35,141907.63,-753791.98,-4.31184954607444,1.019,1.225685768,1.052627,1.019,24455,24447,24494,16430,16149,17692,31212,21590,-3.51790781833933,"OPPP","uprMinusskut",TRUE,FALSE,FALSE
2011-01-01,"St. sprava se SOBCPO",TRUE,"PlatyOPPP_upraveny",55565971,45558748,10007223,1.21965535576175,1.019,1.225685768,1.052627,1.019,24455,24447,24494,16430,16149,17692,31212,21590,0.995079968785076,"PlatyOPPP","upraveny",FALSE,FALSE,FALSE
2011-01-01,"SOBCPO",FALSE,"Platy_schvaleny",30632320,25930667,4701653,1.18131631554252,1.019,1.225685768,1.052627,1.019,24455,24447,24494,16430,16149,17692,31212,21590,0.963800303784322,"Platy","schvaleny",FALSE,FALSE,FALSE
2011-01-01,"OOSS",FALSE,"Platy_schvaleny",10925406,11567055,-641649,0.944527885447074,1.019,1.225685768,1.052627,1.019,24455,24447,24494,16430,16149,17692,31212,21590,0.770611775143883,"Platy","schvaleny",FALSE,FALSE,FALSE
2011-01-01,"Exekutiva",TRUE,"AvgSal_upr2skut",0.943248530127736,0.973158665189984,-0.0299101350622476,0.969264893658005,1.019,1.225685768,1.052627,1.019,24455,24447,24494,16430,16149,17692,31212,21590,0.790793953037077,"AvgSal","upr2skut",TRUE,FALSE,FALSE
2011-01-01,"OSS-RO",TRUE,"Platy_skutecnost",61559866.98,54162947.16,7396919.82,1.13656789757302,1.019,1.225685768,1.052627,1.019,24455,24447,24494,16430,16149,17692,31212,21590,0.927291421052891,"Platy","skutecnost",FALSE,FALSE,FALSE
2011-01-01,"SOBCPO",FALSE,"Platy_uprMinusskut",18059.6600000001,14542.8399999999,3516.8200000003,1.24182484301555,1.019,1.225685768,1.052627,1.019,24455,24447,24494,16430,16149,17692,31212,21590,1.01316738387351,"Platy","uprMinusskut",TRUE,FALSE,FALSE
2011-01-01,"ROPO celkem",TRUE,"OPPP_skutecnost",8022806.35,5516994.37,2505811.98,1.45419875605202,1.019,1.225685768,1.052627,1.019,24455,24447,24494,16430,16149,17692,31212,21590,1.18643684541177,"OPPP","skutecnost",FALSE,FALSE,FALSE
2011-01-01,"OSS-SS",FALSE,"Zam_upraveny",49466,49062,404,1.00823447882271,1.019,1.225685768,1.052627,1.019,24455,24447,24494,16430,16149,17692,31212,21590,0.822588060615153,"Zam","upraveny",FALSE,TRUE,FALSE
2011-01-01,"OSS-RO",TRUE,"PlatyOPPP_schvaleny",67277177,57696085,9581092,1.16606138874067,1.019,1.225685768,1.052627,1.019,24455,24447,24494,16430,16149,17692,31212,21590,0.951354269735369,"PlatyOPPP","schvaleny",FALSE,FALSE,FALSE
2011-01-01,"OOSS",FALSE,"OPPP_upr2skut",0.993280072334432,1.05758045261214,-0.064300380277705,0.939200483406356,1.019,1.225685768,1.052627,1.019,24455,24447,24494,16430,16149,17692,31212,21590,0.766265308716839,"OPPP","upr2skut",TRUE,FALSE,FALSE
2011-01-01,"ROPO celkem",TRUE,"Platy_schvaleny",120715745,100884490,19831255,1.19657387374412,1.019,1.225685768,1.052627,1.019,24455,24447,24494,16430,16149,17692,31212,21590,0.976248484712862,"Platy","schvaleny",FALSE,FALSE,FALSE
2011-01-01,"St. sprava se SOBCPO",TRUE,"PlatyOPPP_uprMinusskut",586760.090000004,310267.5,276492.590000004,1.89114261081165,1.019,1.225685768,1.052627,1.019,24455,24447,24494,16430,16149,17692,31212,21590,1.5429261399498,"PlatyOPPP","uprMinusskut",TRUE,FALSE,FALSE
2011-01-01,"OSS-RO",TRUE,"PlatyOPPP_uprMinusskut",563637.230000004,397560.160000004,166077.07,1.41774072633435,1.019,1.225685768,1.052627,1.019,24455,24447,24494,16430,16149,17692,31212,21590,1.15669184006903,"PlatyOPPP","uprMinusskut",TRUE,FALSE,FALSE
2011-01-01,"OOSS",FALSE,"Platy_skutecnost",10911603.36,12267370.07,-1355766.71,0.88948187734912,1.019,1.225685768,1.052627,1.019,24455,24447,24494,16430,16149,17692,31212,21590,0.725701399634037,"Platy","skutecnost",FALSE,FALSE,FALSE
2011-01-01,"Exekutiva",TRUE,"AvgSal_upraveny",25084.9493818246,19429.470721712,5655.47866011261,1.29107734024853,1.019,1.225685768,1.052627,1.019,24455,24447,24494,16430,16149,17692,31212,21590,1.053351008844,"AvgSal","upraveny",FALSE,FALSE,FALSE
2011-01-01,"OSS-RO",TRUE,"Platy_upr2skut",1.00262271554376,1.00093971695908,0.00168299858467602,1.00168141852717,1.019,1.225685768,1.052627,1.019,24455,24447,24494,16430,16149,17692,31212,21590,0.817241616635277,"Platy","upr2skut",TRUE,FALSE,FALSE
2011-01-01,"SOBCPO",FALSE,"PlatyOPPP_schvaleny",34180033,29161674,5018359,1.17208748030034,1.019,1.225685768,1.052627,1.019,24455,24447,24494,16430,16149,17692,31212,21590,0.956270775839132,"PlatyOPPP","schvaleny",FALSE,FALSE,FALSE
2011-01-01,"OOSS",FALSE,"PlatyOPPP_schvaleny",12351577,12545862,-194285,0.984514017450535,1.019,1.225685768,1.052627,1.019,24455,24447,24494,16430,16149,17692,31212,21590,0.803235252585991,"PlatyOPPP","schvaleny",FALSE,FALSE,FALSE
2011-01-01,"OSS-SS",FALSE,"Zam_uprMinusskut",2249,1169,1080,1.92386655260907,1.019,1.225685768,1.052627,1.019,24455,24447,24494,16430,16149,17692,31212,21590,1.56962461573517,"Zam","uprMinusskut",TRUE,TRUE,FALSE
2011-01-01,"OSS-RO",TRUE,"PlatyOPPP_skutecnost",67315308.77,58768475.84,8546832.93,1.14543227143187,1.019,1.225685768,1.052627,1.019,24455,24447,24494,16430,16149,17692,31212,21590,0.934523595962866,"PlatyOPPP","skutecnost",FALSE,FALSE,FALSE
2011-01-01,"OOSS",FALSE,"OPPP_upraveny",1414922,1324752,90170,1.06806557000858,1.019,1.225685768,1.052627,1.019,24455,24447,24494,16430,16149,17692,31212,21590,0.871402440897539,"OPPP","upraveny",FALSE,FALSE,FALSE
2011-01-01,"ROPO celkem",TRUE,"Platy_skutecnost",122173367.01,102603299.43,19570067.58,1.19073526571484,1.019,1.225685768,1.052627,1.019,24455,24447,24494,16430,16149,17692,31212,21590,0.971484940759169,"Platy","skutecnost",FALSE,FALSE,FALSE
2011-01-01,"St. sprava se SOBCPO",TRUE,"Zam_schvaleny",162395,169831,-7436,0.956215296382875,1.019,1.225685768,1.052627,1.019,24455,24447,24494,16430,16149,17692,31212,21590,0.780147180743698,"Zam","schvaleny",FALSE,FALSE,FALSE
2011-01-01,"OSS-RO",TRUE,"Zam_schvaleny",200843,219884,-19041,0.91340434047043,1.019,1.225685768,1.052627,1.019,24455,24447,24494,16430,16149,17692,31212,21590,0.745219014789466,"Zam","schvaleny",FALSE,FALSE,FALSE
2011-01-01,"OOSS",FALSE,"Platy_upr2skut",0.998758169670126,1.00123628209742,-0.00247811242729656,0.997524947435879,1.019,1.225685768,1.052627,1.019,24455,24447,24494,16430,16149,17692,31212,21590,0.813850477405461,"Platy","upr2skut",TRUE,FALSE,FALSE
2011-01-01,"Exekutiva",TRUE,"AvgSal_uprMinusskut",-1509.26050093828,-535.897122922983,-973.3633780153,2.81632506759173,1.019,1.225685768,1.052627,1.019,24455,24447,24494,16430,16149,17692,31212,21590,2.29775456411413,"AvgSal","uprMinusskut",TRUE,FALSE,FALSE
2011-01-01,"St. sprava se SOBCPO",TRUE,"Zam_uprMinusskut",10152,3608,6544,2.81374722838137,1.019,1.225685768,1.052627,1.019,24455,24447,24494,16430,16149,17692,31212,21590,2.29565138295819,"Zam","uprMinusskut",TRUE,FALSE,FALSE
2011-01-01,"SOBCPO",FALSE,"PlatyOPPP_skutecnost",34046010.39,29163067.08,4882943.31,1.16743586319659,1.019,1.225685768,1.052627,1.019,24455,24447,24494,16430,16149,17692,31212,21590,0.952475661932133,"PlatyOPPP","skutecnost",FALSE,FALSE,FALSE
2011-01-01,"OOSS",FALSE,"PlatyOPPP_skutecnost",12336097.86,13519995.34,-1183897.48,0.912433588161281,1.019,1.225685768,1.052627,1.019,24455,24447,24494,16430,16149,17692,31212,21590,0.744427007299053,"PlatyOPPP","skutecnost",FALSE,FALSE,FALSE
2011-01-01,"PO",FALSE,"AvgSal_schvaleny",21245.1092074813,15029.1034859253,6216.00572155599,1.41359790538253,1.019,1.225685768,1.052627,1.019,24455,24447,24494,16430,16149,17692,31212,21590,1.15331183757575,"AvgSal","schvaleny",FALSE,FALSE,FALSE
2011-01-01,"OSS-RO",TRUE,"PlatyOPPP_upr2skut",1.00837309135617,1.0067648540194,0.00160823733677407,1.00159743094959,1.019,1.225685768,1.052627,1.019,24455,24447,24494,16430,16149,17692,31212,21590,0.817173093707321,"PlatyOPPP","upr2skut",TRUE,FALSE,FALSE
2011-01-01,"SOBCPO",FALSE,"Zam_schvaleny",95103,101871,-6768,0.933563035603852,1.019,1.225685768,1.052627,1.019,24455,24447,24494,16430,16149,17692,31212,21590,0.761665885316743,"Zam","schvaleny",FALSE,FALSE,FALSE
2011-01-01,"ROPO celkem",TRUE,"Platy_upr2skut",0.98869152873648,0.995669511287957,-0.0069779825514763,0.992991667945672,1.019,1.225685768,1.052627,1.019,24455,24447,24494,16430,16149,17692,31212,21590,0.810151911583322,"Platy","upr2skut",TRUE,FALSE,FALSE
2011-01-01,"St. sprava se SOBCPO",TRUE,"Zam_skutecnost",151754,166586,-14832,0.910964907014995,1.019,1.225685768,1.052627,1.019,24455,24447,24494,16430,16149,17692,31212,21590,0.743228754708846,"Zam","skutecnost",FALSE,FALSE,FALSE
2011-01-01,"OSS-RO",TRUE,"Zam_skutecnost",187839,217148,-29309,0.865027538821449,1.019,1.225685768,1.052627,1.019,24455,24447,24494,16430,16149,17692,31212,21590,0.705749843398238,"Zam","skutecnost",FALSE,FALSE,FALSE
2011-01-01,"OOSS",FALSE,"Platy_upraveny",10898053,12282536,-1384483,0.887280362947847,1.019,1.225685768,1.052627,1.019,24455,24447,24494,16430,16149,17692,31212,21590,0.723905250524086,"Platy","upraveny",FALSE,FALSE,FALSE
2011-01-01,"Exekutiva",TRUE,"OPPP_schvaleny",781861,283776,498085,2.75520480942715,1.019,1.225685768,1.052627,1.019,24455,24447,24494,16430,16149,17692,31212,21590,2.24788839142918,"OPPP","schvaleny",FALSE,FALSE,FALSE
2011-01-01,"UO",TRUE,"AvgSal_schvaleny",31655.6385121015,23619.9428262651,8035.69568583646,1.34020809215935,1.019,1.225685768,1.052627,1.019,24455,24447,24494,16430,16149,17692,31212,21590,1.09343530548308,"AvgSal","schvaleny",FALSE,FALSE,FALSE
2011-01-01,"SOBCPO",FALSE,"PlatyOPPP_upr2skut",1.00449831296665,1.00948754529971,-0.00498923233306159,0.995057658357162,1.019,1.225685768,1.052627,1.019,24455,24447,24494,16430,16149,17692,31212,21590,0.811837490763099,"PlatyOPPP","upr2skut",TRUE,FALSE,FALSE
2011-01-01,"OOSS",FALSE,"PlatyOPPP_upr2skut",0.998125593663214,1.00645655991772,-0.0083309662545058,0.991722478061858,1.019,1.225685768,1.052627,1.019,24455,24447,24494,16430,16149,17692,31212,21590,0.809116417889139,"PlatyOPPP","upr2skut",TRUE,FALSE,FALSE
2011-01-01,"PO",FALSE,"AvgSal_skutecnost",22062.2278433188,15873.3809760682,6188.84686725062,1.38988838462211,1.019,1.225685768,1.052627,1.019,24455,24447,24494,16430,16149,17692,31212,21590,1.1339679556613,"AvgSal","skutecnost",FALSE,FALSE,FALSE
2011-01-01,"OSS-RO",TRUE,"PlatyOPPP_upraveny",67878946,59166036,8712910,1.14726202039292,1.019,1.225685768,1.052627,1.019,24455,24447,24494,16430,16149,17692,31212,21590,0.936016432878183,"PlatyOPPP","upraveny",FALSE,FALSE,FALSE
2011-01-01,"SOBCPO",FALSE,"Zam_skutecnost",88236,100342,-12106,0.879352614059915,1.019,1.225685768,1.052627,1.019,24455,24447,24494,16430,16149,17692,31212,21590,0.717437239639969,"Zam","skutecnost",FALSE,FALSE,FALSE
2011-01-01,"ROPO celkem",TRUE,"Platy_upraveny",120791773,102158977,18632796,1.18239019758391,1.019,1.225685768,1.052627,1.019,24455,24447,24494,16430,16149,17692,31212,21590,0.96467645170855,"Platy","upraveny",FALSE,FALSE,FALSE
2011-01-01,"St. sprava se SOBCPO",TRUE,"Zam_upr2skut",1.06689774239888,1.02165848270563,0.0452392596932529,1.04428021737112,1.019,1.225685768,1.052627,1.019,24455,24447,24494,16430,16149,17692,31212,21590,0.851996690044882,"Zam","upr2skut",TRUE,FALSE,FALSE
2011-01-01,"OSS-RO",TRUE,"Zam_upr2skut",1.06450204696575,1.01942453994511,0.0450775070206462,1.04421858141955,1.019,1.225685768,1.052627,1.019,24455,24447,24494,16430,16149,17692,31212,21590,0.85194640313352,"Zam","upr2skut",TRUE,FALSE,FALSE
2011-01-01,"OOSS",FALSE,"Platy_uprMinusskut",-13550.3600000013,15165.9300000016,-28716.2900000028,-0.893473726965631,1.019,1.225685768,1.052627,1.019,24455,24447,24494,16430,16149,17692,31212,21590,-0.72895822917447,"Platy","uprMinusskut",TRUE,FALSE,FALSE
2011-01-01,"Exekutiva",TRUE,"OPPP_skutecnost",662668.24,214383.49,448284.75,3.09104138569626,1.019,1.225685768,1.052627,1.019,24455,24447,24494,16430,16149,17692,31212,21590,2.52188731108466,"OPPP","skutecnost",FALSE,FALSE,FALSE
2011-01-01,"UO",TRUE,"AvgSal_skutecnost",34567.3648855898,24877.1752674695,9690.18961812032,1.38952129869791,1.019,1.225685768,1.052627,1.019,24455,24447,24494,16430,16149,17692,31212,21590,1.13366846134246,"AvgSal","skutecnost",FALSE,FALSE,FALSE
2011-01-01,"SOBCPO",FALSE,"PlatyOPPP_upraveny",34199160,29439753,4759407,1.16166599631458,1.019,1.225685768,1.052627,1.019,24455,24447,24494,16430,16149,17692,31212,21590,0.947768201804376,"PlatyOPPP","upraveny",FALSE,FALSE,FALSE
2011-01-01,"UO",TRUE,"Zam_upraveny",18395,19100,-705,0.963089005235602,1.019,1.225685768,1.052627,1.019,24455,24447,24494,16430,16149,17692,31212,21590,0.785755232197166,"Zam","upraveny",FALSE,FALSE,FALSE
2011-01-01,"PO",FALSE,"AvgSal_upr2skut",0.963479289620328,0.954683613307031,0.00879567631329758,1.0092131845469,1.019,1.225685768,1.052627,1.019,24455,24447,24494,16430,16149,17692,31212,21590,0.823386557056685,"AvgSal","upr2skut",TRUE,FALSE,FALSE
2011-01-01,"UO",TRUE,"OPPP_schvaleny",606183,249053,357130,2.43395180945421,1.019,1.225685768,1.052627,1.019,24455,24447,24494,16430,16149,17692,31212,21590,1.98578777122116,"OPPP","schvaleny",FALSE,FALSE,FALSE
2011-01-01,"SOBCPO",FALSE,"Zam_upr2skut",1.06583480665488,1.01684239899544,0.0489924076594446,1.04818092529171,1.019,1.225685768,1.052627,1.019,24455,24447,24494,16430,16149,17692,31212,21590,0.855179159828274,"Zam","upr2skut",TRUE,FALSE,FALSE
2011-01-01,"ROPO celkem",TRUE,"Platy_uprMinusskut",-1381594.01000001,-444322.430000007,-937271.579999998,3.10944016488203,1.019,1.225685768,1.052627,1.019,24455,24447,24494,16430,16149,17692,31212,21590,2.53689831934316,"Platy","uprMinusskut",TRUE,FALSE,FALSE
2011-01-01,"St. sprava se SOBCPO",TRUE,"Zam_upraveny",161906,170194,-8288,0.95130263111508,1.019,1.225685768,1.052627,1.019,24455,24447,24494,16430,16149,17692,31212,21590,0.776139085523819,"Zam","upraveny",FALSE,FALSE,FALSE
2011-01-01,"OSS-RO",TRUE,"Zam_upraveny",199955,221366,-21411,0.903277829476975,1.019,1.225685768,1.052627,1.019,24455,24447,24494,16430,16149,17692,31212,21590,0.736957100310375,"Zam","upraveny",FALSE,FALSE,FALSE
2011-01-01,"UO",TRUE,"Zam_schvaleny",17546,19123,-1577,0.917533859750039,1.019,1.225685768,1.052627,1.019,24455,24447,24494,16430,16149,17692,31212,21590,0.748588164850128,"Zam","schvaleny",FALSE,FALSE,FALSE
2011-01-01,"Exekutiva",TRUE,"OPPP_upr2skut",1.41750267071801,1.05780533752856,0.359697333189448,1.34004114030077,1.019,1.225685768,1.052627,1.019,24455,24447,24494,16430,16149,17692,31212,21590,1.09329909450394,"OPPP","upr2skut",TRUE,FALSE,FALSE
2011-01-01,"UO",TRUE,"AvgSal_upr2skut",0.910299051996438,0.962416474477679,-0.0521174224812405,0.94584732923496,1.019,1.225685768,1.052627,1.019,24455,24447,24494,16430,16149,17692,31212,21590,0.771688269480632,"AvgSal","upr2skut",TRUE,FALSE,FALSE
